t_	V_m_	I_Stim_	d_dVdt_	I_Na_	I_CaL_	I_Ca_junc_	I_Ca_sl_	I_Kur_	I_to_	I_Kr_	I_Kss_	I_K1_	I_NCX_	I_Cap_	I_Nak_	I_Nab_	I_Cab_	I_Cl_	J_SERCA_	J_SRCarel_	J_SRleak_	RyR_O_	RyR_R_	RyR_I_	RyR_RI_	Ca_junc_	Ca_sl_	Ca_i_	Ca_sr_	Na_junc_	Na_sl_	Na_myo_	K_i_	CaMKII_junc_	Phos_LCC_CK_	Phos_RyR_CK_	Phos_PLB_CK_
318.000000	-79.651270	0.000000	-0.000166	-0.000032	-0.000602	-0.000562	-0.000040	0.021313	0.000656	0.000345	0.070053	0.220233	-0.041876	0.011108	0.206456	-0.173613	-0.146096	-0.167779	0.022350	0.069299	5.768720	0.000006	0.581814	0.000004	0.418176	0.540258	0.153808	0.078725	484.924283	11.618984	11.619001	11.619007	135.000000	37.853685	80.607772	24.505842	1.617256
319.000000	-79.651438	0.000000	-0.000166	-0.000032	-0.000602	-0.000562	-0.000040	0.021313	0.000656	0.000345	0.070053	0.220233	-0.041876	0.011108	0.206456	-0.173613	-0.146096	-0.167779	0.022350	0.069299	5.768720	0.000006	0.582796	0.000004	0.417194	0.540517	0.153581	0.078676	485.211567	11.618967	11.618984	11.618990	135.000000	37.853685	80.607772	24.505842	1.617256
320.000000	-79.651604	0.000000	-0.000156	-0.000032	-0.000602	-0.000562	-0.000040	0.021314	0.000656	0.000345	0.070041	0.220135	-0.041691	0.011070	0.206450	-0.173614	-0.146141	-0.167775	0.021933	0.070345	5.780949	0.000006	0.583773	0.000004	0.416218	0.540777	0.153356	0.078628	485.496744	11.618950	11.618967	11.618973	135.000000	37.289520	80.567418	24.496872	1.616322
321.000000	-79.651766	0.000000	-0.000156	-0.000032	-0.000602	-0.000562	-0.000040	0.021314	0.000656	0.000345	0.070041	0.220135	-0.041691	0.011070	0.206450	-0.173614	-0.146141	-0.167775	0.021933	0.070345	5.780949	0.000006	0.584742	0.000004	0.415248	0.541038	0.153134	0.078580	485.779831	11.618933	11.618950	11.618956	135.000000	37.289520	80.567418	24.496872	1.616322
322.000000	-79.651927	0.000000	-0.000156	-0.000032	-0.000602	-0.000562	-0.000040	0.021314	0.000656	0.000345	0.070041	0.220135	-0.041691	0.011070	0.206450	-0.173614	-0.146141	-0.167775	0.021933	0.070345	5.780949	0.000006	0.585705	0.000004	0.414285	0.541299	0.152915	0.078533	486.060845	11.618915	11.618932	11.618938	135.000000	37.289520	80.567418	24.496872	1.616322
323.000000	-79.652084	0.000000	-0.000156	-0.000032	-0.000602	-0.000562	-0.000040	0.021314	0.000656	0.000345	0.070041	0.220135	-0.041691	0.011070	0.206450	-0.173614	-0.146141	-0.167775	0.021933	0.070345	5.780949	0.000006	0.586662	0.000004	0.413328	0.541560	0.152698	0.078486	486.339805	11.618898	11.618915	11.618921	135.000000	37.289520	80.567418	24.496872	1.616322
324.000000	-79.652239	0.000000	-0.000145	-0.000032	-0.000602	-0.000562	-0.000040	0.021315	0.000657	0.000344	0.070029	0.220044	-0.041519	0.011034	0.206444	-0.173614	-0.146183	-0.167770	0.021531	0.071384	5.792758	0.000006	0.587613	0.000004	0.412378	0.541822	0.152483	0.078440	486.616724	11.618881	11.618898	11.618904	135.000000	36.738006	80.526184	24.487699	1.615366
325.000000	-79.652391	0.000000	-0.000145	-0.000032	-0.000602	-0.000562	-0.000040	0.021315	0.000657	0.000344	0.070029	0.220044	-0.041519	0.011034	0.206444	-0.173614	-0.146183	-0.167770	0.021531	0.071384	5.792758	0.000006	0.588557	0.000004	0.411434	0.542084	0.152271	0.078394	486.891620	11.618864	11.618881	11.618887	135.000000	36.738006	80.526184	24.487699	1.615366
326.000000	-79.652541	0.000000	-0.000145	-0.000032	-0.000602	-0.000562	-0.000040	0.021315	0.000657	0.000344	0.070029	0.220044	-0.041519	0.011034	0.206444	-0.173614	-0.146183	-0.167770	0.021531	0.071384	5.792758	0.000006	0.589494	0.000004	0.410496	0.542346	0.152061	0.078348	487.164509	11.618847	11.618863	11.618869	135.000000	36.738006	80.526184	24.487699	1.615366
327.000000	-79.652688	0.000000	-0.000145	-0.000032	-0.000602	-0.000562	-0.000040	0.021315	0.000657	0.000344	0.070029	0.220044	-0.041519	0.011034	0.206444	-0.173614	-0.146183	-0.167770	0.021531	0.071384	5.792758	0.000006	0.590426	0.000004	0.409564	0.542608	0.151853	0.078303	487.435409	11.618829	11.618846	11.618852	135.000000	36.738006	80.526184	24.487699	1.615366
328.000000	-79.652832	0.000000	-0.000136	-0.000032	-0.000602	-0.000562	-0.000040	0.021316	0.000657	0.000344	0.070018	0.219958	-0.041355	0.011000	0.206438	-0.173615	-0.146223	-0.167767	0.021143	0.072416	5.804160	0.000006	0.591351	0.000004	0.408639	0.542871	0.151647	0.078259	487.704331	11.618812	11.618829	11.618835	135.000000	36.198858	80.484091	24.478327	1.614388
329.000000	-79.652975	0.000000	-0.000136	-0.000032	-0.000602	-0.000562	-0.000040	0.021316	0.000657	0.000344	0.070018	0.219958	-0.041355	0.011000	0.206438	-0.173615	-0.146223	-0.167767	0.021143	0.072416	5.804160	0.000006	0.592270	0.000004	0.407720	0.543133	0.151444	0.078215	487.971293	11.618795	11.618812	11.618818	135.000000	36.198858	80.484091	24.478327	1.614388
330.000000	-79.653115	0.000000	-0.000136	-0.000032	-0.000602	-0.000562	-0.000040	0.021316	0.000657	0.000344	0.070018	0.219958	-0.041355	0.011000	0.206438	-0.173615	-0.146223	-0.167767	0.021143	0.072416	5.804160	0.000006	0.593183	0.000004	0.406807	0.543396	0.151243	0.078171	488.236310	11.618778	11.618794	11.618800	135.000000	36.198858	80.484091	24.478327	1.614388
331.000000	-79.653252	0.000000	-0.000136	-0.000032	-0.000602	-0.000562	-0.000040	0.021316	0.000657	0.000344	0.070018	0.219958	-0.041355	0.011000	0.206438	-0.173615	-0.146223	-0.167767	0.021143	0.072416	5.804160	0.000006	0.594090	0.000004	0.405900	0.543659	0.151044	0.078128	488.499399	11.618760	11.618777	11.618783	135.000000	36.198858	80.484091	24.478327	1.614388
332.000000	-79.653387	0.000000	-0.000127	-0.000032	-0.000602	-0.000562	-0.000040	0.021317	0.000657	0.000344	0.070008	0.219878	-0.041202	0.010968	0.206432	-0.173616	-0.146262	-0.167763	0.020769	0.073438	5.815168	0.000006	0.594991	0.000004	0.404999	0.543922	0.150848	0.078085	488.760573	11.618743	11.618760	11.618766	135.000000	35.671819	80.441159	24.468762	1.613389
333.000000	-79.653520	0.000000	-0.000127	-0.000032	-0.000602	-0.000562	-0.000040	0.021317	0.000657	0.000344	0.070008	0.219878	-0.041202	0.010968	0.206432	-0.173616	-0.146262	-0.167763	0.020769	0.073438	5.815168	0.000006	0.595886	0.000004	0.404104	0.544186	0.150653	0.078043	489.019849	11.618726	11.618742	11.618749	135.000000	35.671819	80.441159	24.468762	1.613389
334.000000	-79.653651	0.000000	-0.000127	-0.000032	-0.000602	-0.000562	-0.000040	0.021317	0.000657	0.000344	0.070008	0.219878	-0.041202	0.010968	0.206432	-0.173616	-0.146262	-0.167763	0.020769	0.073438	5.815168	0.000006	0.596775	0.000004	0.403215	0.544449	0.150461	0.078001	489.277242	11.618708	11.618725	11.618731	135.000000	35.671819	80.441159	24.468762	1.613389
335.000000	-79.653779	0.000000	-0.000127	-0.000032	-0.000602	-0.000562	-0.000040	0.021317	0.000657	0.000344	0.070008	0.219878	-0.041202	0.010968	0.206432	-0.173616	-0.146262	-0.167763	0.020769	0.073438	5.815168	0.000006	0.597658	0.000004	0.402332	0.544712	0.150271	0.077959	489.532768	11.618691	11.618708	11.618714	135.000000	35.671819	80.441159	24.468762	1.613389
336.000000	-79.653905	0.000000	-0.000118	-0.000032	-0.000601	-0.000561	-0.000040	0.021319	0.000657	0.000344	0.069998	0.219804	-0.041058	0.010937	0.206426	-0.173617	-0.146299	-0.167759	0.020407	0.074452	5.825794	0.000006	0.598535	0.000004	0.401455	0.544975	0.150082	0.077918	489.786440	11.618674	11.618691	11.618697	135.000000	35.156329	80.397410	24.459009	1.612370
337.000000	-79.654029	0.000000	-0.000118	-0.000032	-0.000601	-0.000561	-0.000040	0.021319	0.000657	0.000344	0.069998	0.219804	-0.041058	0.010937	0.206426	-0.173617	-0.146299	-0.167759	0.020407	0.074452	5.825794	0.000006	0.599406	0.000004	0.400584	0.545238	0.149896	0.077877	490.038272	11.618657	11.618673	11.618679	135.000000	35.156329	80.397410	24.459009	1.612370
338.000000	-79.654151	0.000000	-0.000118	-0.000032	-0.000601	-0.000561	-0.000040	0.021319	0.000657	0.000344	0.069998	0.219804	-0.041058	0.010937	0.206426	-0.173617	-0.146299	-0.167759	0.020407	0.074452	5.825794	0.000006	0.600271	0.000004	0.399719	0.545501	0.149712	0.077837	490.288281	11.618639	11.618656	11.618662	135.000000	35.156329	80.397410	24.459009	1.612370
339.000000	-79.654271	0.000000	-0.000118	-0.000032	-0.000601	-0.000561	-0.000040	0.021319	0.000657	0.000344	0.069998	0.219804	-0.041058	0.010937	0.206426	-0.173617	-0.146299	-0.167759	0.020407	0.074452	5.825794	0.000006	0.601131	0.000004	0.398859	0.545763	0.149530	0.077797	490.536482	11.618622	11.618639	11.618645	135.000000	35.156329	80.397410	24.459009	1.612370
340.000000	-79.654389	0.000000	-0.000110	-0.000032	-0.000601	-0.000561	-0.000040	0.021320	0.000657	0.000344	0.069990	0.219734	-0.040921	0.010908	0.206420	-0.173618	-0.146334	-0.167756	0.020058	0.075455	5.836051	0.000006	0.601984	0.000004	0.398005	0.546026	0.149350	0.077757	490.782888	11.618605	11.618621	11.618627	135.000000	34.652074	80.352863	24.449073	1.611330
341.000000	-79.654504	0.000000	-0.000110	-0.000032	-0.000601	-0.000561	-0.000040	0.021320	0.000657	0.000344	0.069990	0.219734	-0.040921	0.010908	0.206420	-0.173618	-0.146334	-0.167756	0.020058	0.075455	5.836051	0.000006	0.602832	0.000004	0.397158	0.546288	0.149172	0.077718	491.027513	11.618587	11.618604	11.618610	135.000000	34.652074	80.352863	24.449073	1.611330
342.000000	-79.654618	0.000000	-0.000110	-0.000032	-0.000601	-0.000561	-0.000040	0.021320	0.000657	0.000344	0.069990	0.219734	-0.040921	0.010908	0.206420	-0.173618	-0.146334	-0.167756	0.020058	0.075455	5.836051	0.000006	0.603675	0.000004	0.396315	0.546551	0.148996	0.077679	491.270374	11.618570	11.618587	11.618593	135.000000	34.652074	80.352863	24.449073	1.611330
343.000000	-79.654730	0.000000	-0.000110	-0.000032	-0.000601	-0.000561	-0.000040	0.021320	0.000657	0.000344	0.069990	0.219734	-0.040921	0.010908	0.206420	-0.173618	-0.146334	-0.167756	0.020058	0.075455	5.836051	0.000006	0.604511	0.000004	0.395479	0.546813	0.148821	0.077641	491.511484	11.618553	11.618569	11.618575	135.000000	34.652074	80.352863	24.449073	1.611330
344.000000	-79.654840	0.000000	-0.000103	-0.000032	-0.000601	-0.000561	-0.000040	0.021322	0.000658	0.000344	0.069982	0.219669	-0.040793	0.010881	0.206415	-0.173618	-0.146368	-0.167753	0.019722	0.076447	5.845949	0.000006	0.605342	0.000004	0.394648	0.547075	0.148649	0.077603	491.750855	11.618535	11.618552	11.618558	135.000000	34.158974	80.307537	24.438958	1.610271
345.000000	-79.654947	0.000000	-0.000103	-0.000032	-0.000601	-0.000561	-0.000040	0.021322	0.000658	0.000344	0.069982	0.219669	-0.040793	0.010881	0.206415	-0.173618	-0.146368	-0.167753	0.019722	0.076447	5.845949	0.000006	0.606167	0.000004	0.393822	0.547336	0.148478	0.077565	491.988502	11.618518	11.618535	11.618541	135.000000	34.158974	80.307537	24.438958	1.610271
346.000000	-79.655053	0.000000	-0.000103	-0.000032	-0.000601	-0.000561	-0.000040	0.021322	0.000658	0.000344	0.069982	0.219669	-0.040793	0.010881	0.206415	-0.173618	-0.146368	-0.167753	0.019722	0.076447	5.845949	0.000006	0.606987	0.000004	0.393003	0.547598	0.148310	0.077528	492.224439	11.618501	11.618517	11.618523	135.000000	34.158974	80.307537	24.438958	1.610271
347.000000	-79.655157	0.000000	-0.000103	-0.000032	-0.000601	-0.000561	-0.000040	0.021322	0.000658	0.000344	0.069982	0.219669	-0.040793	0.010881	0.206415	-0.173618	-0.146368	-0.167753	0.019722	0.076447	5.845949	0.000006	0.607801	0.000004	0.392188	0.547859	0.148143	0.077491	492.458680	11.618483	11.618500	11.618506	135.000000	34.158974	80.307537	24.438958	1.610271
348.000000	-79.655260	0.000000	-0.000096	-0.000032	-0.000601	-0.000561	-0.000040	0.021323	0.000658	0.000343	0.069974	0.219609	-0.040673	0.010855	0.206409	-0.173619	-0.146401	-0.167750	0.019397	0.077429	5.855499	0.000006	0.608610	0.000004	0.391380	0.548119	0.147978	0.077455	492.691238	11.618466	11.618482	11.618489	135.000000	33.676589	80.261450	24.428670	1.609193
349.000000	-79.655360	0.000000	-0.000096	-0.000032	-0.000601	-0.000561	-0.000040	0.021323	0.000658	0.000343	0.069974	0.219609	-0.040673	0.010855	0.206409	-0.173619	-0.146401	-0.167750	0.019397	0.077429	5.855499	0.000006	0.609414	0.000004	0.390576	0.548380	0.147814	0.077419	492.922127	11.618449	11.618465	11.618471	135.000000	33.676589	80.261450	24.428670	1.609193
350.000000	-79.655459	0.000000	-0.000096	-0.000032	-0.000601	-0.000561	-0.000040	0.021323	0.000658	0.000343	0.069974	0.219609	-0.040673	0.010855	0.206409	-0.173619	-0.146401	-0.167750	0.019397	0.077429	5.855499	0.000006	0.610211	0.000004	0.389778	0.548640	0.147653	0.077383	493.151361	11.618431	11.618448	11.618454	135.000000	33.676589	80.261450	24.428670	1.609193
351.000000	-79.655556	0.000000	-0.000096	-0.000032	-0.000601	-0.000561	-0.000040	0.021323	0.000658	0.000343	0.069974	0.219609	-0.040673	0.010855	0.206409	-0.173619	-0.146401	-0.167750	0.019397	0.077429	5.855499	0.000006	0.611004	0.000004	0.388986	0.548899	0.147493	0.077347	493.378953	11.618414	11.618430	11.618436	135.000000	33.676589	80.261450	24.428670	1.609193
352.000000	-79.655651	0.000000	-0.000089	-0.000032	-0.000601	-0.000561	-0.000040	0.021325	0.000658	0.000343	0.069968	0.219553	-0.040559	0.010831	0.206404	-0.173620	-0.146432	-0.167747	0.019084	0.078397	5.864714	0.000006	0.611791	0.000004	0.388199	0.549159	0.147335	0.077312	493.604916	11.618397	11.618413	11.618419	135.000000	33.204561	80.214622	24.418214	1.608096
353.000000	-79.655744	0.000000	-0.000089	-0.000032	-0.000601	-0.000561	-0.000040	0.021325	0.000658	0.000343	0.069968	0.219553	-0.040559	0.010831	0.206404	-0.173620	-0.146432	-0.167747	0.019084	0.078397	5.864714	0.000006	0.612573	0.000004	0.387417	0.549418	0.147179	0.077278	493.829264	11.618379	11.618396	11.618402	135.000000	33.204561	80.214622	24.418214	1.608096
354.000000	-79.655836	0.000000	-0.000089	-0.000032	-0.000601	-0.000561	-0.000040	0.021325	0.000658	0.000343	0.069968	0.219553	-0.040559	0.010831	0.206404	-0.173620	-0.146432	-0.167747	0.019084	0.078397	5.864714	0.000006	0.613349	0.000004	0.386640	0.549676	0.147024	0.077243	494.052010	11.618362	11.618378	11.618384	135.000000	33.204561	80.214622	24.418214	1.608096
355.000000	-79.655926	0.000000	-0.000089	-0.000032	-0.000601	-0.000561	-0.000040	0.021325	0.000658	0.000343	0.069968	0.219553	-0.040559	0.010831	0.206404	-0.173620	-0.146432	-0.167747	0.019084	0.078397	5.864714	0.000006	0.614120	0.000004	0.385869	0.549934	0.146871	0.077209	494.273167	11.618344	11.618361	11.618367	135.000000	33.204561	80.214622	24.418214	1.608096
356.000000	-79.656015	0.000000	-0.000083	-0.000032	-0.000601	-0.000561	-0.000040	0.021326	0.000658	0.000343	0.069961	0.219501	-0.040452	0.010807	0.206398	-0.173620	-0.146462	-0.167745	0.018781	0.079354	5.873603	0.000006	0.614886	0.000004	0.385103	0.550192	0.146720	0.077176	494.492747	11.618327	11.618343	11.618349	135.000000	32.742750	80.167068	24.407593	1.606981
357.000000	-79.656101	0.000000	-0.000083	-0.000032	-0.000601	-0.000561	-0.000040	0.021326	0.000658	0.000343	0.069961	0.219501	-0.040452	0.010807	0.206398	-0.173620	-0.146462	-0.167745	0.018781	0.079354	5.873603	0.000006	0.615647	0.000004	0.384342	0.550449	0.146570	0.077142	494.710762	11.618310	11.618326	11.618332	135.000000	32.742750	80.167068	24.407593	1.606981
358.000000	-79.656187	0.000000	-0.000083	-0.000032	-0.000601	-0.000561	-0.000040	0.021326	0.000658	0.000343	0.069961	0.219501	-0.040452	0.010807	0.206398	-0.173620	-0.146462	-0.167745	0.018781	0.079354	5.873603	0.000006	0.616403	0.000004	0.383587	0.550705	0.146422	0.077109	494.927226	11.618292	11.618309	11.618315	135.000000	32.742750	80.167068	24.407593	1.606981
359.000000	-79.656270	0.000000	-0.000083	-0.000032	-0.000601	-0.000561	-0.000040	0.021326	0.000658	0.000343	0.069961	0.219501	-0.040452	0.010807	0.206398	-0.173620	-0.146462	-0.167745	0.018781	0.079354	5.873603	0.000006	0.617153	0.000004	0.382836	0.550961	0.146276	0.077077	495.142152	11.618275	11.618291	11.618297	135.000000	32.742750	80.167068	24.407593	1.606981
360.000000	-79.656353	0.000000	-0.000077	-0.000032	-0.000601	-0.000561	-0.000040	0.021328	0.000658	0.000343	0.069955	0.219452	-0.040352	0.010786	0.206393	-0.173621	-0.146491	-0.167742	0.018489	0.080298	5.882176	0.000006	0.617899	0.000004	0.382091	0.551217	0.146131	0.077045	495.355551	11.618257	11.618274	11.618280	135.000000	32.290734	80.118805	24.396812	1.605848
361.000000	-79.656433	0.000000	-0.000077	-0.000032	-0.000601	-0.000561	-0.000040	0.021328	0.000658	0.000343	0.069955	0.219452	-0.040352	0.010786	0.206393	-0.173621	-0.146491	-0.167742	0.018489	0.080298	5.882176	0.000006	0.618639	0.000004	0.381351	0.551472	0.145987	0.077013	495.567435	11.618240	11.618256	11.618262	135.000000	32.290734	80.118805	24.396812	1.605848
362.000000	-79.656512	0.000000	-0.000077	-0.000032	-0.000601	-0.000561	-0.000040	0.021328	0.000658	0.000343	0.069955	0.219452	-0.040352	0.010786	0.206393	-0.173621	-0.146491	-0.167742	0.018489	0.080298	5.882176	0.000006	0.619374	0.000004	0.380615	0.551726	0.145846	0.076981	495.777819	11.618223	11.618239	11.618245	135.000000	32.290734	80.118805	24.396812	1.605848
363.000000	-79.656590	0.000000	-0.000077	-0.000032	-0.000601	-0.000561	-0.000040	0.021328	0.000658	0.000343	0.069955	0.219452	-0.040352	0.010786	0.206393	-0.173621	-0.146491	-0.167742	0.018489	0.080298	5.882176	0.000006	0.620105	0.000004	0.379885	0.551980	0.145705	0.076950	495.986713	11.618205	11.618221	11.618228	135.000000	32.290734	80.118805	24.396812	1.605848
364.000000	-79.656666	0.000000	-0.000071	-0.000032	-0.000601	-0.000561	-0.000040	0.021330	0.000659	0.000343	0.069950	0.219407	-0.040257	0.010765	0.206388	-0.173621	-0.146518	-0.167740	0.018208	0.081228	5.890444	0.000006	0.620830	0.000004	0.379160	0.552233	0.145567	0.076919	496.194130	11.618188	11.618204	11.618210	135.000000	31.848303	80.069851	24.385875	1.604698
365.000000	-79.656741	0.000000	-0.000071	-0.000032	-0.000601	-0.000561	-0.000040	0.021330	0.000659	0.000343	0.069950	0.219407	-0.040257	0.010765	0.206388	-0.173621	-0.146518	-0.167740	0.018208	0.081228	5.890444	0.000007	0.621550	0.000004	0.378439	0.552486	0.145429	0.076888	496.400082	11.618170	11.618186	11.618193	135.000000	31.848303	80.069851	24.385875	1.604698
366.000000	-79.656814	0.000000	-0.000071	-0.000032	-0.000601	-0.000561	-0.000040	0.021330	0.000659	0.000343	0.069950	0.219407	-0.040257	0.010765	0.206388	-0.173621	-0.146518	-0.167740	0.018208	0.081228	5.890444	0.000007	0.622266	0.000004	0.377724	0.552738	0.145294	0.076858	496.604582	11.618153	11.618169	11.618175	135.000000	31.848303	80.069851	24.385875	1.604698
367.000000	-79.656886	0.000000	-0.000071	-0.000032	-0.000601	-0.000561	-0.000040	0.021330	0.000659	0.000343	0.069950	0.219407	-0.040257	0.010765	0.206388	-0.173621	-0.146518	-0.167740	0.018208	0.081228	5.890444	0.000007	0.622976	0.000004	0.377013	0.552990	0.145159	0.076827	496.807641	11.618135	11.618152	11.618158	135.000000	31.848303	80.069851	24.385875	1.604698
368.000000	-79.656957	0.000000	-0.000066	-0.000032	-0.000601	-0.000561	-0.000040	0.021332	0.000659	0.000343	0.069945	0.219366	-0.040169	0.010745	0.206383	-0.173622	-0.146544	-0.167738	0.017936	0.082144	5.898416	0.000007	0.623682	0.000004	0.376307	0.553240	0.145027	0.076798	497.009270	11.618118	11.618134	11.618140	135.000000	31.415253	80.020221	24.374787	1.603531
369.000000	-79.657026	0.000000	-0.000066	-0.000032	-0.000601	-0.000561	-0.000040	0.021332	0.000659	0.000343	0.069945	0.219366	-0.040169	0.010745	0.206383	-0.173622	-0.146544	-0.167738	0.017936	0.082144	5.898416	0.000007	0.624383	0.000004	0.375607	0.553491	0.144895	0.076768	497.209480	11.618101	11.618117	11.618123	135.000000	31.415253	80.020221	24.374787	1.603531
370.000000	-79.657094	0.000000	-0.000066	-0.000032	-0.000601	-0.000561	-0.000040	0.021332	0.000659	0.000343	0.069945	0.219366	-0.040169	0.010745	0.206383	-0.173622	-0.146544	-0.167738	0.017936	0.082144	5.898416	0.000007	0.625079	0.000004	0.374910	0.553740	0.144765	0.076739	497.408285	11.618083	11.618099	11.618105	135.000000	31.415253	80.020221	24.374787	1.603531
371.000000	-79.657161	0.000000	-0.000066	-0.000032	-0.000601	-0.000561	-0.000040	0.021332	0.000659	0.000343	0.069945	0.219366	-0.040169	0.010745	0.206383	-0.173622	-0.146544	-0.167738	0.017936	0.082144	5.898416	0.000007	0.625770	0.000004	0.374219	0.553989	0.144637	0.076710	497.605695	11.618066	11.618082	11.618088	135.000000	31.415253	80.020221	24.374787	1.603531
372.000000	-79.657226	0.000000	-0.000061	-0.000032	-0.000601	-0.000561	-0.000040	0.021333	0.000659	0.000343	0.069940	0.219327	-0.040085	0.010727	0.206377	-0.173622	-0.146569	-0.167736	0.017674	0.083047	5.906102	0.000007	0.626457	0.000004	0.373532	0.554237	0.144509	0.076682	497.801722	11.618048	11.618064	11.618070	135.000000	30.991269	79.969931	24.363551	1.602348
373.000000	-79.657290	0.000000	-0.000061	-0.000032	-0.000601	-0.000561	-0.000040	0.021333	0.000659	0.000343	0.069940	0.219327	-0.040085	0.010727	0.206377	-0.173622	-0.146569	-0.167736	0.017674	0.083047	5.906102	0.000007	0.627139	0.000004	0.372850	0.554485	0.144384	0.076653	497.996376	11.618031	11.618047	11.618053	135.000000	30.991269	79.969931	24.363551	1.602348
